mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
16;4;4;1;256;78125;50;0.001;input_data_256.h5;;par;62.89943;3.192390438169241;4.086259760856629e-05
16;4;4;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-23-135/xmalek17/487204/256x256_out_mpi_2d_par.h5;par;62.89943;3.224208370782435;4.126986714601517e-05
16;4;4;1;256;78125;50;0.001;input_data_256.h5;
16;4;4;1;512;39062;50;0.001;input_data_512.h5;;par;44.66939;3.6770551232621074;9.413381606835562e-05
16;4;4;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmalek17/487204/512x512_out_mpi_2d_par.h5;par;44.66939;3.6674557868391275;9.388806991037651e-05
16;4;4;1;512;39062;50;0.001;input_data_512.h5;
16;4;4;1;512;39062;50;0.001;input_data_512.h5;;par;44.66939;4.165767528116703;0.00010664501377596392
16;4;4;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-23-135/xmalek17/487204/512x512_out_mpi_2d_par.h5;par;44.66939;4.120752042159438;0.0001054926025845947
16;4;4;1;512;39062;50;0.001;input_data_512.h5;
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.212486;6.739409759640694;0.0003450621964897186
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmalek17/487204/1024x1024_out_mpi_2d_par.h5;par;29.212486;6.886517656035721;0.000352594217195009
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.212486;7.138099350966513;0.0003654753648541556
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-23-135/xmalek17/487204/1024x1024_out_mpi_2d_par.h5;par;29.212486;7.028774737380445;0.00035987787299065306
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293827;13.290272186510265;0.0013610109766011536
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmalek17/487204/2048x2048_out_mpi_2d_par.h5;par;23.293827;13.253710302524269;0.0013572668000536886
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.293827;14.067224799655378;0.001440576016349757
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-23-135/xmalek17/487204/2048x2048_out_mpi_2d_par.h5;par;23.293827;13.697867167182267;0.0014027513740074006
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.171621;29.590420451015234;0.006061126679847447
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmalek17/487204/4096x4096_out_mpi_2d_par.h5;par;21.171621;28.50806279387325;0.005839422940162485
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.171621;29.313378229737282;0.006004378990114151
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-23-135/xmalek17/487204/4096x4096_out_mpi_2d_par.h5;par;21.171621;30.57986907567829;0.006263799482932874
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;
32;4;8;1;256;78125;50;0.001;input_data_256.h5;;par;61.74613;1.799151717685163;2.3029141986370086e-05
